7,2,211,240,1
8,2,218,240,1
9,1,205,234,1
10,1,217,226,1
11,2,229,226,1
12,2,223,228,1
13,1,240,230,1
14,2,240,235,1
15,2,234,242,1
16,2,226,241,1
17,2,226,223,1
18,2,228,222,1
19,2,230,209,1
20,2,235,245,1
21,2,242,249,1
22,2,241,252,1
23,2,223,245,1
24,2,222,235,1
25,2,209,225,1
26,2,245,243,1
27,2,249,261,1
28,2,252,255,1
29,2,245,246,1
30,2,235,261,1
31,2,225,264,1
32,2,243,265,1
33,2,261,275,1
34,2,255,264,1
35,2,246,280,1
36,2,261,277,1
37,2,264,291,1
38,2,265,254,1
39,2,275,264,1
40,2,264,257,1
41,2,280,292,1
42,2,277,276,1
43,2,291,285,1
44,2,254,288,1
45,2,264,292,1
46,2,257,288,1
47,2,292,295,1
48,2,276,324,1
49,2,285,324,1
50,2,288,311,1
51,2,292,300,1
52,2,288,338,1
53,2,295,352,1
54,2,324,369,1
55,2,324,365,1
56,2,311,350,1
57,2,300,378,1
58,2,338,333,1
59,2,352,285,1
60,2,369,329,1
61,2,365,339,1
62,2,350,363,1
63,2,378,366,1
64,2,333,341,1
65,2,285,368,1
66,2,329,346,1
67,2,339,363,1
68,2,363,345,1
69,2,366,385,1
70,2,341,414,1
71,2,368,404,1
72,2,346,431,1
73,2,363,456,1
74,2,345,407,1
75,2,385,441,1
76,2,414,466,1
77,2,404,388,1
78,2,431,436,1
79,2,456,476,1
80,2,407,473,1
81,2,441,480,1
82,2,466,491,1
83,2,388,484,1
84,2,436,408,1
85,2,476,429,1
86,2,473,448,1
87,2,480,460,1
88,2,491,461,1
89,2,484,479,1
90,2,408,445,1
91,2,429,458,1
92,2,448,482,1
93,2,460,446,1
94,2,461,546,1
95,2,479,567,1
96,2,445,575,1
97,2,458,561,1
98,2,482,599,1
99,2,446,610,1
100,2,546,665,1
101,2,567,661,1
102,2,575,651,1
103,2,561,700,1
104,2,599,668,1
105,2,610,757,1
106,2,665,679,1
107,2,661,693,1
108,2,651,689,1
109,2,700,710,1
110,2,668,734,1
111,2,757,698,1
112,2,679,713,1
113,2,693,693,1
114,2,689,797,1
115,2,710,712,1
116,2,734,798,1
117,2,698,778,1
118,2,713,864,1
119,2,693,835,1
120,2,797,821,1
121,2,712,880,1
122,2,798,886,1
123,2,778,876,1
124,2,864,879,1
125,2,835,902,1
126,2,821,829,1
127,2,880,898,1
128,2,886,930,1
129,2,876,949,1
130,2,879,994,1
131,2,902,1008,1
132,2,829,977,1
133,2,898,983,1
134,2,930,1018,1
135,2,949,1026,1
136,2,994,952,1
137,2,1008,1002,1
138,2,977,977,1
139,2,983,992,1
140,2,1018,975,1
141,2,1026,1009,1
142,2,952,928,1
143,2,1002,922,1
144,2,977,972,1
145,2,992,1026,1
146,2,975,1013,1
147,2,1009,1011,1
148,2,928,1000,1
149,2,922,958,1
150,2,972,1034,1
151,2,1026,1070,1
152,2,1013,1034,1
153,2,1011,1025,1
154,2,1000,1039,1
155,2,958,1065,1
156,2,1034,1096,1
157,2,1070,1100,1
158,2,1034,1172,1
159,2,1025,1095,1
160,2,1039,1144,1
161,2,1065,1139,1
162,2,1096,1083,1
163,2,1100,1146,1
164,2,1172,1105,1
165,2,1095,1083,1
166,2,1144,1157,1
167,2,1139,1116,1
168,2,1083,1197,1
169,2,1146,1155,1
170,2,1105,1182,1
171,2,1083,1176,1
172,2,1157,1114,1
173,2,1116,1223,1
174,2,1197,1217,1
175,2,1155,1189,1
176,2,1182,1178,1
177,2,1176,1133,1
178,2,1114,1063,1
179,2,1223,1124,1
180,2,1217,1143,1
