7,1,79,63,1
8,2,86,74,1
9,2,82,69,1
10,2,81,60,0
11,2,70,66,1
12,2,68,62,1
13,2,63,63,1
14,2,74,59,1
15,2,69,57,1
16,2,60,65,1
17,2,66,62,1
18,2,62,72,1
19,2,63,63,1
20,2,59,62,1
21,2,57,56,1
22,2,65,61,1
23,2,62,72,1
24,2,72,73,1
25,2,63,70,1
26,2,62,49,1
27,2,56,51,1
28,2,61,64,0
29,2,72,57,1
30,2,73,57,0
31,2,70,53,1
32,2,49,51,1
33,2,51,48,1
34,2,64,64,1
35,2,57,71,1
36,2,57,71,1
37,2,53,78,1
38,2,51,65,1
39,2,48,72,1
40,2,64,79,1
41,2,71,81,1
42,2,71,62,1
43,2,78,70,1
44,2,65,77,1
45,2,72,83,1
46,2,79,68,1
47,2,81,61,1
48,2,62,58,1
49,2,70,52,1
50,2,77,72,1
51,2,83,64,1
52,2,68,50,1
53,2,61,51,1
54,2,58,58,1
55,2,52,52,1
56,2,72,52,1
57,2,64,53,1
58,2,50,52,1
59,2,51,56,1
60,2,58,51,1
61,2,52,53,1
62,2,52,58,1
63,2,53,51,1
64,2,52,61,1
65,2,56,36,1
66,2,51,52,1
67,2,53,63,0
68,2,58,61,1
69,2,51,46,1
70,2,61,50,1
71,2,36,59,1
72,2,52,66,1
73,2,63,59,1
74,2,61,55,1
75,2,46,51,0
76,2,50,50,0
77,2,59,54,0
78,2,66,44,0
79,2,59,54,1
80,2,55,55,1
81,2,51,55,0
82,2,50,49,1
83,2,54,49,0
84,2,44,63,0
85,2,54,48,0
86,2,55,52,0
87,2,55,58,0
88,2,49,62,0
89,2,49,51,0
90,2,63,49,0
91,2,48,54,0
92,2,52,55,1
93,2,58,71,1
94,2,62,78,0
95,2,51,78,1
96,2,49,84,0
97,2,54,82,0
98,2,55,72,1
99,2,71,79,0
100,2,78,81,1
101,2,78,84,1
102,2,84,80,1
103,2,82,82,1
104,2,72,93,1
105,2,79,83,1
106,2,81,83,0
107,2,84,73,0
108,2,80,72,0
109,2,82,70,1
110,2,93,90,0
111,2,83,95,1
112,2,83,100,0
113,2,73,112,1
114,2,72,116,1
115,2,70,114,0
116,2,90,115,0
117,2,95,115,0
118,2,100,113,1
119,2,112,126,1
120,2,116,128,1
121,2,114,142,0
122,2,115,137,1
123,2,115,146,1
124,2,113,134,1
125,2,126,133,1
126,2,128,143,1
127,2,142,146,0
128,2,137,162,1
129,2,146,175,1
130,2,134,205,1
131,2,133,160,1
132,2,143,186,1
133,2,146,173,1
134,2,162,180,1
135,2,175,173,1
136,2,205,181,1
137,2,160,217,1
138,2,186,192,1
139,2,173,223,1
140,2,180,263,1
141,2,173,287,1
142,2,181,292,1
143,2,217,308,1
144,2,192,320,1
145,2,223,328,1
146,2,263,216,1
147,2,287,229,1
148,2,292,232,1
149,2,308,242,1
150,2,320,223,1
151,2,328,273,1
152,2,216,283,1
153,2,229,265,1
154,2,232,336,1
155,2,242,352,1
156,2,223,312,1
157,2,273,342,1
158,2,283,359,1
159,2,265,391,1
160,2,336,397,1
161,2,352,391,1
162,2,312,435,1
163,2,342,428,1
164,2,359,423,1
165,2,391,446,1
166,2,397,432,1
167,2,391,412,1
168,2,435,433,1
169,2,428,435,1
170,2,423,449,1
171,2,446,463,1
172,2,432,475,1
173,2,412,554,1
174,2,433,569,1
175,2,435,571,1
176,2,449,612,1
177,2,463,630,1
178,2,475,597,1
179,2,554,611,1
180,2,569,596,1
181,2,571,539,1
182,2,612,595,1
183,2,630,591,1
184,2,597,601,1
185,2,611,613,1
186,2,596,638,1
187,2,539,665,1
188,2,595,572,1
189,2,591,568,1
190,2,601,586,1
191,2,613,603,1
192,2,638,605,1
193,2,665,626,1
194,2,572,665,1
195,2,568,676,1
196,2,586,648,1
197,2,603,663,1
198,2,605,670,1
199,2,626,671,1
200,2,665,697,1
201,2,676,698,1
202,2,648,694,1
203,2,663,731,1
204,2,670,777,1
205,2,671,758,1
206,2,697,747,1
207,2,698,743,1
208,1,694,804,1
209,1,731,764,1
210,1,777,786,1
211,1,758,771,1
212,1,747,738,1
213,1,743,792,1
214,2,804,801,1
215,2,764,825,1
216,1,786,827,1
217,2,771,845,1
218,1,738,812,1
219,1,792,840,1
220,1,801,824,1
221,1,825,815,1
222,1,827,805,1
223,1,845,791,1
224,1,812,815,1
225,1,840,833,1
226,1,824,794,1
227,1,815,802,1
228,1,805,793,1
229,1,791,803,1
230,1,815,833,1
231,1,833,807,1
232,1,794,829,1
233,1,802,827,1
234,1,793,834,1
235,1,803,809,1
236,1,833,811,1
237,1,807,816,1
238,1,829,822,1
239,1,827,831,1
240,1,834,805,1
