115,2,27,34,0
116,2,37,35,1
117,2,28,22,0
118,2,38,33,1
119,2,30,36,0
120,2,32,32,0
121,2,34,40,1
122,2,35,39,0
123,1,22,35,0
124,1,33,35,0
125,1,36,35,0
126,1,32,29,0
127,1,40,29,0
128,1,39,30,0
129,1,35,28,0
130,1,35,32,0
131,1,35,37,0
132,1,29,45,1
133,1,29,47,0
134,1,30,37,0
135,1,28,35,0
136,1,32,35,0
137,1,37,33,0
138,1,45,36,0
139,1,47,35,0
140,1,37,47,1
141,1,35,42,0
142,1,35,46,0
143,1,33,35,0
144,1,36,58,0
145,1,35,53,0
146,1,47,41,0
147,1,42,38,0
148,1,46,40,0
149,1,35,31,1
150,1,58,33,0
151,1,53,33,1
152,1,41,36,0
153,1,38,36,0
154,1,40,32,0
155,1,31,27,0
156,1,33,35,1
157,1,33,32,1
158,1,36,35,0
159,1,36,37,0
160,1,32,31,0
161,1,27,41,0
162,1,35,48,1
163,1,32,43,0
164,1,35,49,1
165,1,37,51,1
166,1,31,47,0
167,1,41,55,0
168,1,48,57,1
169,1,43,49,0
170,1,49,56,0
171,1,51,49,1
172,1,47,59,1
173,1,55,58,1
174,1,57,50,1
175,1,49,58,0
176,1,56,57,1
177,1,49,60,0
178,1,59,56,1
179,1,58,61,0
180,1,50,61,1
