7,2,94,51,0
8,2,85,37,0
9,2,85,36,0
10,2,63,23,0
11,2,52,20,0
12,2,36,24,0
13,2,51,23,0
14,2,37,19,0
15,2,36,14,0
16,2,23,16,0
17,2,20,11,0
18,2,24,16,0
19,2,23,13,0
20,2,19,13,0
21,2,14,10,0
22,2,16,16,0
23,2,11,10,0
24,2,16,13,0
25,2,13,17,0
26,2,13,22,0
27,1,10,25,0
28,2,16,23,0
29,1,10,19,0
30,2,13,23,0
31,2,17,22,0
32,2,22,22,0
33,1,25,25,0
34,2,23,27,0
35,2,19,24,0
36,2,23,27,0
37,2,22,30,0
38,2,22,29,0
39,1,25,31,0
40,2,27,39,1
41,1,24,46,1
42,1,27,47,1
43,1,30,50,1
44,1,29,49,1
45,1,31,51,1
46,1,39,59,1
47,1,46,56,1
48,1,47,54,1
49,1,50,64,1
50,1,49,61,1
51,1,51,63,1
52,1,59,66,1
53,1,56,70,1
54,1,54,74,1
55,1,64,77,1
56,1,61,74,1
57,1,63,82,1
58,1,66,79,1
59,1,70,86,1
60,1,74,95,1
