7,1,101,94,1
8,2,100,93,1
9,2,93,102,1
10,2,89,86,1
11,2,95,100,1
12,2,90,92,1
13,2,94,98,1
14,2,93,92,1
15,2,102,97,1
16,2,86,115,1
17,2,100,95,0
18,2,92,102,1
19,2,98,99,0
20,2,92,89,1
21,2,97,99,1
22,2,115,102,0
23,2,95,90,1
24,2,102,85,0
25,2,99,89,1
26,2,89,98,1
27,2,99,88,1
28,2,102,92,1
29,2,90,91,1
30,2,85,92,1
31,2,89,89,0
32,2,98,88,1
33,2,88,96,0
34,2,92,82,1
35,2,91,88,1
36,2,92,87,0
37,2,89,87,0
38,2,88,72,0
39,2,96,72,0
40,2,82,64,0
41,2,88,69,0
42,2,87,73,0
43,2,87,77,0
44,2,72,79,0
45,2,72,59,0
46,2,64,70,0
47,2,69,78,0
48,2,73,79,0
49,2,77,74,0
50,2,79,73,0
51,2,59,77,0
52,2,70,78,1
53,2,78,82,0
54,2,79,69,0
55,2,74,71,1
56,2,73,80,0
57,2,77,76,0
58,2,78,68,1
59,2,82,73,1
60,2,69,64,0
61,2,71,65,0
62,2,80,59,0
63,2,76,61,0
64,2,68,61,0
65,2,73,73,0
66,2,64,66,0
67,2,65,63,0
68,2,59,48,0
69,2,61,44,1
70,2,61,42,0
71,2,73,32,1
72,2,66,30,0
73,2,63,22,1
74,2,48,22,0
75,2,44,22,1
76,2,42,15,0
77,2,32,12,0
78,2,30,14,0
79,2,22,15,0
80,2,22,13,1
81,2,22,13,0
82,2,15,15,0
83,2,12,17,0
84,2,14,15,0
85,2,15,19,0
86,2,13,23,0
87,2,13,24,0
88,2,15,23,0
89,2,17,28,0
90,2,15,29,1
91,2,19,35,1
92,2,23,40,1
93,2,24,54,1
94,2,23,50,1
95,2,28,48,1
96,2,29,52,1
97,2,35,50,1
98,2,40,65,1
99,2,54,63,1
100,2,50,74,1
101,2,48,83,1
102,2,52,81,1
103,2,50,87,1
104,2,65,87,1
105,2,63,77,1
106,2,74,88,1
107,2,83,98,1
108,2,81,98,1
109,2,87,94,1
110,2,87,113,1
111,2,77,110,1
112,2,88,124,1
113,2,98,125,1
114,2,98,125,1
115,2,94,131,1
116,2,113,135,1
117,2,110,129,1
118,2,124,133,1
119,1,125,294,1
120,1,125,299,1
