67,63,1
64,73,1
69,72,1
68,66,1
68,61,1
68,67,1
63,64,1
73,65,1
72,72,1
66,69,1
61,70,1
67,76,1
64,80,1
65,85,1
72,97,1
69,77,1
70,78,1
76,89,1
80,84,1
85,80,1
97,77,1
77,69,1
78,66,1
89,91,1
84,91,1
80,82,1
77,94,1
69,93,1
66,97,1
91,91,1
91,94,1
82,89,1
94,95,1
93,112,1
97,113,1
91,126,1
94,125,1
89,119,1
95,135,1
112,149,1
113,133,1
126,152,1
125,144,1
119,168,1
135,159,1
149,176,1
133,181,1
152,185,1
144,185,1
168,180,1
159,201,1
176,205,1
181,198,1
185,200,1
185,219,1
180,215,1
201,235,1
205,245,1
198,255,1
200,209,1
219,208,1
215,177,1
235,175,1
245,174,1
255,188,1
209,191,1
208,165,1
177,182,1
175,187,1
174,177,1
188,204,1
191,198,1
165,202,1
182,212,1
187,228,1
177,220,1
204,205,1
198,222,1
202,242,1
212,251,1
228,265,1
220,287,1
205,279,1
222,261,1
242,293,1
251,269,1
265,269,1
287,283,1
279,300,1
261,286,1
293,293,1
269,288,1
269,316,1
283,318,1
300,327,1
286,349,1
293,337,1
288,355,1
316,339,1
318,347,1
327,349,1
349,321,1
337,362,1
355,334,1
339,341,1
347,346,1
349,350,1
321,377,1
362,392,1
334,393,1
341,433,1
346,407,1
350,407,1
377,441,1
392,412,1
393,361,1
433,369,1
407,414,1
407,404,1
441,390,1
412,401,1
361,394,1
369,366,1
414,375,1
404,406,1
390,390,1
401,430,1
394,411,1
366,428,1
375,444,1
406,438,1
390,441,1
430,443,1
411,453,1
428,443,1
444,461,1
438,439,1
441,492,1
443,498,1
453,521,1
443,497,1
461,513,1
439,493,1
492,504,1
498,480,1
521,486,1
497,504,1
513,509,1
493,504,1
504,525,1
480,479,1
486,494,1
504,496,1
509,514,1
504,483,1
525,468,1
479,496,1
494,531,1
496,509,1
514,497,1
483,494,1
468,490,1
496,536,1
531,479,1
509,512,1
497,475,1
494,492,1
490,493,1
24,28,1
28,29,1
35,29,1
32,20,0
27,33,0
25,35,1
28,29,1
29,28,1
29,25,1
20,22,0
33,29,0
35,31,0
29,38,1
28,22,1
25,31,0
22,27,1
29,32,1
31,38,1
38,38,1
22,28,1
31,29,1
27,35,1
32,34,0
38,27,0
38,32,1
28,29,0
29,31,1
35,31,0
34,29,1
27,33,1
32,26,1
29,28,0
31,28,1
31,24,1
29,29,0
33,32,1
26,26,1
28,28,1
28,33,1
24,39,0
29,36,1
32,37,1
26,31,1
28,32,1
33,37,1
39,29,1
36,31,1
37,43,1
31,38,1
32,32,1
37,36,1
29,36,0
31,35,1
43,34,0
38,30,1
32,40,1
36,46,1
36,37,0
35,43,0
34,45,1
30,43,1
40,43,1
46,46,1
37,38,1
43,41,0
45,48,1
43,40,1
43,41,1
46,48,1
38,43,1
41,39,1
48,40,1
40,44,1
41,49,1
48,46,1
43,37,1
39,37,1
40,39,1
44,34,0
49,33,1
46,32,1
37,41,1
37,32,1
39,37,1
34,41,1
33,37,1
32,44,0
41,36,1
32,37,1
37,33,0
41,46,1
37,38,1
44,35,1
36,45,1
37,42,1
33,45,1
46,37,1
38,47,1
35,45,1
45,34,1
42,37,1
45,49,1
37,46,1
47,51,1
45,48,1
34,37,1
37,41,1
49,43,1
46,41,1
51,35,1
48,37,1
37,39,1
41,40,0
43,42,1
41,38,1
35,42,1
37,47,1
39,40,1
40,45,1
42,45,1
38,48,1
42,42,1
47,41,1
40,46,1
45,38,1
45,44,1
48,46,1
42,44,1
41,47,1
46,49,1
38,50,1
44,44,1
46,46,1
44,38,1
47,49,1
49,54,1
50,39,1
44,46,1
46,46,0
38,41,1
49,49,1
54,49,1
39,45,1
46,46,1
46,44,1
41,47,1
49,46,1
49,42,1
45,45,1
46,44,1
44,46,1
47,57,1
46,62,0
42,61,1
45,52,1
44,76,1
46,56,1
57,59,1
62,47,1
61,56,1
52,50,1
76,49,1
56,52,1
59,56,1
47,49,1
56,64,1
50,71,1
49,69,1
52,75,1
56,59,1
49,58,1
64,64,1
71,56,1
69,61,1
75,70,1
59,72,1
58,63,1
64,74,1
56,65,1
61,67,1
70,67,1
72,69,1
63,65,1
74,77,1
65,78,1
67,68,1
67,63,1
69,61,1
65,74,1
77,73,1
78,69,1
68,85,1
63,65,1
61,70,1
74,57,1
73,58,1
69,72,1
85,69,1
65,61,1
70,67,1
57,72,1
58,68,1
72,57,1
69,59,1
61,68,1
67,62,1
72,70,1
68,70,1
57,72,1
59,66,1
68,75,1
62,80,1
70,92,1
70,115,1
72,84,1
66,143,1
75,140,1
80,134,1
92,144,1
115,148,1
84,170,1
143,163,1
140,178,1
134,176,1
144,171,1
148,176,1
170,224,1
163,224,1
178,207,1
176,203,1
171,222,1
176,208,1
224,226,1
224,214,1
207,215,1
203,205,1
222,217,1
208,195,1
226,230,1
214,221,1
215,199,1
205,217,1
217,219,1
195,213,1
230,201,1
221,201,1
199,194,1
217,216,1
219,223,1
213,224,1
201,218,1
201,207,1
194,246,1
216,245,1
223,244,1
224,244,1
218,243,1
207,246,1
246,227,1
245,219,1
244,256,1
244,272,1
243,283,1
246,300,1
227,322,1
219,358,1
256,355,1
272,357,1
283,358,1
300,381,1
322,349,1
358,365,1
355,359,1
357,349,1
358,376,1
381,358,1
349,342,1
365,280,1
359,310,1
349,354,1
376,259,1
358,281,1
342,279,1
280,318,1
310,305,1
354,334,1
259,346,1
281,359,1
279,358,1
318,359,1
305,372,1
334,370,1
346,387,1
359,388,1
358,427,1
359,412,1
372,417,1
370,399,1
387,400,1
388,404,1
427,389,1
412,413,1
417,404,1
399,408,1
400,402,1
404,422,1
389,431,1
413,423,1
404,471,1
408,478,1
402,468,1
422,460,1
431,467,1
423,483,1
471,487,1
478,492,1
468,530,1
460,576,1
467,533,1
483,533,1
487,559,1
492,524,1
530,509,1
576,506,1
24,19,0
14,18,0
19,16,0
16,14,1
14,15,0
11,15,0
19,12,0
18,14,0
16,15,0
14,17,0
15,19,0
15,17,0
12,17,0
14,15,0
15,17,0
17,14,0
19,12,1
17,20,0
17,17,0
15,16,0
17,17,0
14,15,0
12,18,0
20,24,0
17,21,0
16,15,0
17,16,0
15,18,0
18,21,0
24,22,1
21,25,0
15,22,0
16,28,0
18,24,1
21,32,1
22,22,0
25,26,1
22,29,0
28,30,0
24,28,0
32,25,0
22,35,0
26,32,0
29,22,0
30,31,0
28,28,0
25,26,0
35,28,1
32,37,1
22,33,0
31,31,0
28,33,1
26,30,0
28,29,0
37,27,1
33,25,0
31,21,0
33,25,0
30,29,1
29,20,0
27,21,1
25,21,1
21,22,1
25,29,0
29,24,1
20,30,0
21,28,1
21,29,1
22,26,0
29,34,1
24,27,1
30,37,1
28,42,0
29,45,1
26,35,1
34,38,1
27,43,1
37,40,1
42,39,1
45,50,1
35,42,1
38,47,1
43,38,1
40,55,1
39,39,1
50,48,1
42,52,1
47,51,1
38,54,0
55,54,1
39,52,1
48,61,1
52,38,1
51,40,1
54,36,1
54,36,1
52,39,1
61,49,1
38,41,1
40,43,1
36,36,1
36,34,1
39,51,1
49,45,1
41,62,1
43,45,1
36,36,1
34,43,1
51,49,1
45,57,1
62,58,1
45,53,1
36,58,1
43,57,1
49,54,1
57,56,1
58,59,1
53,50,1
58,57,1
57,64,1
54,68,1
56,53,1
59,69,1
50,61,1
57,58,1
64,51,1
68,58,1
53,56,1
69,58,1
61,47,1
58,56,1
51,60,1
58,56,1
56,56,1
58,56,1
47,57,1
56,68,1
60,71,1
56,65,1
56,61,1
56,60,1
57,62,1
68,71,1
71,74,1
65,62,1
61,63,1
60,64,1
62,45,1
71,69,1
74,62,1
62,58,1
63,68,1
64,57,1
45,63,1
69,64,1
62,56,1
58,61,1
68,52,1
57,56,1
63,62,1
64,67,1
56,80,1
61,76,1
52,69,1
56,61,1
62,58,1
67,58,1
80,71,1
76,72,1
69,77,1
61,92,1
58,86,1
58,82,1
71,85,1
72,74,1
77,96,1
92,95,1
86,82,1
82,87,1
85,77,1
74,80,1
96,76,1
95,79,1
82,82,1
87,76,1
77,74,1
80,82,1
76,77,1
79,76,1
82,86,1
76,84,1
74,88,1
82,93,1
77,81,1
76,83,1
86,89,1
84,90,1
88,89,1
93,95,1
81,92,1
83,89,1
89,95,1
90,94,1
89,91,1
95,95,1
92,95,1
89,83,1
95,101,1
94,110,1
91,106,1
95,118,1
95,119,1
83,120,1
101,128,1
110,140,1
106,132,1
118,132,1
119,135,1
120,136,1
128,143,1
140,148,1
132,162,1
132,160,1
135,178,1
136,178,1
143,210,1
148,211,1
162,220,1
160,251,1
178,266,1
178,238,1
210,239,1
211,253,1
220,250,1
251,257,1
266,286,1
238,300,1
239,253,1
253,275,1
250,281,1
257,341,1
286,318,1
300,338,1
253,340,1
275,367,1
281,354,1
341,333,1
318,340,1
338,344,1
340,354,1
367,343,1
354,362,1
333,374,1
340,354,1
344,364,1
354,387,1
343,390,1
362,413,1
374,401,1
354,382,1
364,407,1
387,385,1
390,422,1
413,411,1
401,383,1
382,399,1
407,387,1
385,418,1
422,391,1
411,420,1
383,428,1
399,444,1
387,440,1
418,477,1
391,459,1
420,480,1
428,488,1
444,515,1
440,503,1
477,493,1
459,505,1
480,515,1
488,534,1
515,544,1
503,581,1
493,598,1
505,642,1
515,663,1
534,593,1
544,517,1
581,512,1
598,524,1
642,529,1
663,566,1
593,547,1
517,533,1
512,564,1
524,561,1
529,554,1
566,601,1
547,606,1
533,602,1
564,625,1
561,639,1
554,683,1
601,695,1
606,652,1
602,640,1
625,630,1
639,652,1
683,658,1
695,674,1
652,700,1
640,717,1
630,730,1
652,736,1
658,737,1
674,713,1
700,725,1
717,742,1
730,762,1
736,768,1
737,752,1
713,746,1
725,771,1
742,757,1
762,766,1
768,792,1
752,815,1
746,774,1
771,798,1
757,787,1
766,822,1
792,838,1
815,853,1
774,852,1
798,876,1
787,864,1
822,835,1
838,857,1
853,858,1
852,868,1
876,836,1
864,880,1
835,915,1
857,890,1
858,886,1
868,943,1
836,921,1
880,925,1
915,931,1
890,929,1
886,887,1
943,922,1
16,22,1
24,23,0
21,23,1
18,21,0
21,22,1
21,25,1
22,23,0
23,27,1
23,29,1
21,25,0
22,29,1
25,35,0
23,24,1
27,27,0
29,32,0
25,36,0
29,38,1
35,40,0
24,44,1
27,35,1
32,31,1
36,40,1
38,34,1
40,19,1
44,35,1
35,43,0
31,30,0
40,35,1
34,38,1
19,33,0
35,35,1
43,29,0
30,36,0
35,41,1
38,37,1
33,43,1
35,39,1
29,36,1
36,37,1
41,31,1
37,39,1
43,34,1
39,37,1
36,35,1
37,40,1
31,45,1
39,38,1
34,43,1
37,35,1
35,38,1
40,39,1
45,36,1
38,44,1
43,37,1
35,41,1
38,39,1
39,36,1
36,42,1
44,38,1
37,45,1
41,42,1
39,44,1
36,45,1
42,54,1
38,45,0
45,55,1
42,51,1
44,51,1
45,52,1
54,47,0
45,48,0
55,53,1
51,55,1
51,49,1
52,49,0
47,53,1
48,60,1
53,47,1
55,40,1
49,53,1
49,49,1
53,50,1
60,52,1
47,61,1
40,49,1
53,51,1
49,47,1
50,57,1
52,59,1
61,52,1
49,49,1
51,58,1
47,56,1
57,59,1
59,62,1
52,58,1
49,53,1
58,60,1
56,57,1
59,64,1
62,61,1
58,65,1
53,68,1
60,64,1
57,51,1
64,63,1
61,63,1
65,60,1
68,55,1
64,60,1
51,62,1
63,58,1
63,56,1
60,54,1
55,57,1
60,54,1
62,65,1
58,64,1
56,52,1
54,58,1
57,55,1
54,59,1
65,68,1
64,63,1
52,63,1
58,70,1
55,81,1
59,94,1
68,94,1
63,99,1
63,96,1
70,85,1
81,89,1
94,87,1
94,73,1
99,80,1
96,68,1
85,76,1
89,79,1
87,74,1
73,71,1
80,70,1
68,71,1
76,72,1
79,73,1
74,72,1
71,68,1
70,67,1
71,75,1
72,77,1
73,75,1
72,78,1
68,69,1
67,75,1
75,88,1
77,79,1
75,77,1
78,86,1
69,95,1
75,91,1
88,90,1
79,88,1
77,81,0
86,97,1
95,85,1
91,90,1
90,96,1
88,99,1
81,98,1
97,90,1
85,90,1
90,91,1
96,105,1
99,95,1
98,109,1
90,99,1
90,108,1
91,120,1
105,120,1
95,114,0
109,112,1
99,130,1
108,124,1
120,145,1
120,137,1
114,127,1
112,145,1
130,131,1
124,152,1
145,146,1
137,153,1
127,164,1
145,165,1
131,190,1
152,181,1
146,198,1
153,193,1
164,212,1
165,196,1
190,218,1
181,199,1
198,229,1
193,212,1
212,166,1
196,167,1
218,192,1
199,217,1
229,228,1
212,229,1
166,220,1
167,233,1
192,237,1
217,244,1
228,249,1
229,261,1
220,265,1
233,265,1
237,280,1
244,284,1
249,274,1
261,289,1
265,287,1
265,288,1
280,301,1
284,281,1
274,315,1
289,353,1
287,320,1
288,361,1
301,355,1
281,343,1
315,352,1
353,342,1
320,338,1
361,341,1
355,366,1
343,364,1
352,382,1
342,376,1
338,403,1
341,423,1
366,445,1
364,475,1
382,444,1
376,452,1
403,443,1
423,477,1
445,461,1
475,467,1
444,439,1
452,453,1
443,436,1
477,445,1
461,479,1
467,474,1
439,510,1
453,517,1
436,545,1
445,461,1
479,465,1
474,492,1
510,517,1
517,537,1
545,502,1
461,537,1
465,526,1
492,541,1
517,504,1
537,554,1
502,535,1
537,539,1
526,580,1
541,585,1
504,571,1
554,590,1
535,598,1
539,620,1
580,626,1
585,650,1
571,663,1
590,640,1
598,648,1
620,644,1
626,642,1
650,643,1
663,644,1
640,647,1
648,670,1
644,648,1
642,666,1
643,644,1
644,627,1
647,668,1
670,678,1
648,639,1
666,657,1
644,672,1
627,689,1
668,684,1
678,691,1
639,673,1
657,657,1
672,653,1
689,662,1
684,690,1
691,704,1
673,731,1
657,724,1
653,746,1
79,63,1
86,74,1
82,69,1
81,60,0
70,66,1
68,62,1
63,63,1
74,59,1
69,57,1
60,65,1
66,62,1
62,72,1
63,63,1
59,62,1
57,56,1
65,61,1
62,72,1
72,73,1
63,70,1
62,49,1
56,51,1
61,64,0
72,57,1
73,57,0
70,53,1
49,51,1
51,48,1
64,64,1
57,71,1
57,71,1
53,78,1
51,65,1
48,72,1
64,79,1
71,81,1
71,62,1
78,70,1
65,77,1
72,83,1
79,68,1
81,61,1
62,58,1
70,52,1
77,72,1
83,64,1
68,50,1
61,51,1
58,58,1
52,52,1
72,52,1
64,53,1
50,52,1
51,56,1
58,51,1
52,53,1
52,58,1
53,51,1
52,61,1
56,36,1
51,52,1
53,63,0
58,61,1
51,46,1
61,50,1
36,59,1
52,66,1
63,59,1
61,55,1
46,51,0
50,50,0
59,54,0
66,44,0
59,54,1
55,55,1
51,55,0
50,49,1
54,49,0
44,63,0
54,48,0
55,52,0
55,58,0
49,62,0
49,51,0
63,49,0
48,54,0
52,55,1
58,71,1
62,78,0
51,78,1
49,84,0
54,82,0
55,72,1
71,79,0
78,81,1
78,84,1
84,80,1
82,82,1
72,93,1
79,83,1
81,83,0
84,73,0
80,72,0
82,70,1
93,90,0
83,95,1
83,100,0
73,112,1
72,116,1
70,114,0
90,115,0
95,115,0
100,113,1
112,126,1
116,128,1
114,142,0
115,137,1
115,146,1
113,134,1
126,133,1
128,143,1
142,146,0
137,162,1
146,175,1
134,205,1
133,160,1
143,186,1
146,173,1
162,180,1
175,173,1
205,181,1
160,217,1
186,192,1
173,223,1
180,263,1
173,287,1
181,292,1
217,308,1
192,320,1
223,328,1
263,216,1
287,229,1
292,232,1
308,242,1
320,223,1
328,273,1
216,283,1
229,265,1
232,336,1
242,352,1
223,312,1
273,342,1
283,359,1
265,391,1
336,397,1
352,391,1
312,435,1
342,428,1
359,423,1
391,446,1
397,432,1
391,412,1
435,433,1
428,435,1
423,449,1
446,463,1
432,475,1
412,554,1
433,569,1
435,571,1
449,612,1
463,630,1
475,597,1
554,611,1
569,596,1
571,539,1
612,595,1
630,591,1
597,601,1
611,613,1
596,638,1
539,665,1
595,572,1
591,568,1
601,586,1
613,603,1
638,605,1
665,626,1
572,665,1
568,676,1
586,648,1
603,663,1
605,670,1
626,671,1
665,697,1
676,698,1
648,694,1
663,731,1
670,777,1
671,758,1
697,747,1
698,743,1
694,804,1
731,764,1
777,786,1
758,771,1
747,738,1
743,792,1
804,801,1
764,825,1
786,827,1
771,845,1
738,812,1
792,840,1
801,824,1
825,815,1
827,805,1
845,791,1
812,815,1
840,833,1
824,794,1
815,802,1
805,793,1
791,803,1
815,833,1
833,807,1
794,829,1
802,827,1
793,834,1
803,809,1
833,811,1
807,816,1
829,822,1
827,831,1
834,805,1
47,39,1
49,53,1
46,49,0
51,50,1
52,54,1
43,61,1
39,60,1
53,68,1
49,55,1
50,52,1
54,50,1
61,53,1
60,48,1
68,47,1
55,49,1
52,42,1
50,41,1
53,44,1
48,52,1
47,55,0
49,63,1
42,47,1
41,45,1
44,45,1
52,46,1
55,52,0
63,48,1
47,55,1
45,54,1
45,57,0
46,56,1
52,61,1
48,56,1
55,49,1
54,47,1
57,51,1
56,54,1
61,63,1
56,55,1
49,62,1
47,54,1
51,50,1
54,63,1
63,58,1
55,57,1
62,59,1
54,55,1
50,64,1
63,54,1
58,51,1
57,45,1
59,59,1
55,64,0
64,58,1
54,56,1
51,55,1
45,57,1
59,61,1
64,65,1
58,57,1
56,62,1
55,52,1
57,65,1
61,61,1
65,57,1
57,65,1
62,55,1
52,54,1
65,56,1
61,39,1
57,51,1
65,37,0
55,48,1
54,41,1
56,38,0
39,45,0
51,47,1
37,49,1
48,47,1
41,43,1
38,47,1
45,51,0
47,45,1
49,44,0
47,51,0
43,45,1
47,46,0
51,42,0
45,63,0
44,66,0
51,54,0
45,66,0
46,73,0
42,59,0
63,61,0
66,61,0
54,48,0
66,61,0
73,58,0
59,56,0
61,65,1
61,64,0
48,64,1
61,48,1
58,52,1
56,71,0
65,67,1
64,63,0
64,63,0
48,74,0
52,70,1
71,80,1
67,91,1
63,92,0
63,78,0
74,81,1
70,77,0
80,73,0
91,84,0
92,79,0
78,85,0
81,90,1
77,103,0
73,118,0
84,106,1
79,111,1
85,114,1
90,112,0
103,126,1
118,130,0
106,139,0
111,140,1
114,137,1
112,132,1
126,134,1
130,144,1
139,155,1
140,133,1
137,163,1
132,168,1
134,179,1
144,220,1
155,184,1
133,182,1
163,211,1
168,227,1
179,208,1
220,234,1
184,247,1
182,261,1
211,269,1
227,253,1
208,284,1
234,297,1
247,297,1
261,309,1
269,277,1
253,315,1
284,334,1
297,344,1
297,352,1
309,381,1
277,381,1
315,404,1
334,417,1
344,396,1
352,408,1
381,413,1
381,411,1
404,397,1
417,418,1
396,412,1
408,406,1
413,404,1
411,406,1
397,433,1
418,427,1
412,459,1
406,450,1
404,455,1
406,477,1
433,507,1
427,533,1
459,540,1
450,551,1
455,552,1
477,552,1
507,536,1
533,580,1
540,601,1
551,647,1
552,681,1
552,567,1
536,563,1
580,543,1
601,530,1
647,562,1
681,568,1
567,578,1
563,597,1
543,588,1
530,569,1
562,626,1
568,633,1
578,658,1
597,655,1
588,669,1
569,665,1
626,675,1
633,690,1
658,699,1
655,729,1
669,701,1
665,651,1
675,751,1
690,745,1
699,754,1
729,753,1
701,767,1
651,771,1
751,804,1
745,798,1
754,770,1
753,788,1
767,800,1
771,784,1
804,887,1
798,869,1
770,834,1
788,823,1
800,838,1
784,844,1
887,825,1
869,858,1
834,856,1
823,811,1
838,851,1
844,895,1
825,915,1
858,912,1
856,923,1
811,930,1
851,973,1
895,927,1
915,947,1
912,923,1
923,955,1
930,946,1
973,933,1
927,970,1
947,961,1
923,918,1
955,960,1
946,967,1
933,951,1
970,972,1
961,964,1
918,971,1
960,968,1
967,966,1
951,974,1
972,935,1
964,961,1
971,1014,1
72,58,1
72,56,1
60,58,1
59,62,1
59,68,1
62,68,1
58,71,0
56,59,1
58,63,1
62,46,1
68,49,1
68,44,1
71,63,0
59,60,1
63,67,1
46,69,1
49,55,0
44,62,0
63,54,1
60,45,0
67,40,1
69,53,1
55,45,0
62,43,1
54,52,0
45,46,1
40,45,0
53,44,0
45,47,0
43,44,1
52,45,1
46,43,0
45,37,0
44,39,1
47,43,1
44,48,0
45,52,1
43,57,1
37,66,0
39,67,1
43,57,0
48,56,1
52,55,1
57,54,1
66,56,1
67,53,1
57,58,1
56,64,1
55,67,1
54,71,1
56,74,1
53,80,1
58,55,1
64,74,1
67,61,1
71,62,1
74,67,1
80,63,1
55,59,1
74,60,1
61,66,1
62,72,1
67,71,1
63,75,1
59,67,1
60,69,1
66,73,1
72,68,1
71,67,1
75,59,1
67,62,0
69,69,0
73,77,0
68,65,1
67,66,0
59,60,1
62,71,0
69,76,0
77,67,0
65,61,1
66,80,0
60,70,0
71,88,1
76,77,1
67,72,1
61,77,0
80,85,0
70,83,0
88,102,1
77,96,0
72,90,0
77,97,1
85,93,1
83,90,0
102,93,0
96,105,1
90,104,1
97,131,0
93,126,1
90,182,0
93,183,1
105,182,1
104,209,1
131,187,1
126,170,1
182,196,1
183,211,1
182,206,1
202,287,1
167,310,1
182,356,1
218,367,1
266,346,1
248,343,1
287,345,1
310,389,1
356,390,1
367,375,1
346,415,1
343,433,1
345,426,1
389,428,1
390,416,1
375,412,1
415,401,1
433,429,1
426,472,1
428,497,1
416,501,1
412,522,1
401,547,1
429,545,1
472,522,1
497,543,1
501,545,1
522,576,1
547,616,1
545,518,1
522,520,1
543,530,1
545,554,1
576,543,1
616,537,1
518,558,1
520,570,1
530,577,1
554,601,1
543,602,1
537,623,1
558,611,1
570,631,1
577,656,1
601,651,1
602,657,1
623,670,1
611,640,1
631,641,1
656,706,1
651,740,1
657,713,1
670,710,1
640,719,1
641,732,1
706,756,1
740,773,1
713,789,1
710,781,1
719,754,1
732,765,1
756,756,1
773,747,1
789,766,1
781,768,1
754,775,1
765,781,1
756,755,1
747,757,1
766,789,1
768,766,1
775,790,1
781,819,1
755,845,1
757,861,1
789,845,1
766,872,1
790,842,1
819,867,1
845,840,1
861,872,1
845,866,1
872,882,1
842,897,1
867,871,1
840,875,1
872,889,1
866,891,1
882,863,1
50,52,1
50,57,0
41,49,1
38,59,0
35,64,0
43,63,0
52,50,0
57,50,0
49,51,0
59,50,1
64,50,0
63,39,0
50,39,0
50,35,0
51,38,0
50,45,0
50,43,0
39,38,0
39,43,1
35,46,1
38,44,0
45,51,1
43,42,0
38,48,1
43,45,0
46,39,0
44,35,1
51,39,1
42,44,1
48,40,1
45,43,1
39,37,0
35,39,0
39,41,0
44,48,0
40,45,1
43,53,0
37,56,0
39,54,1
41,53,1
48,52,1
45,61,1
53,62,1
56,75,1
54,69,1
53,67,1
52,67,1
61,57,1
62,59,1
75,62,1
69,63,1
67,63,1
67,65,1
57,63,1
59,74,1
62,64,1
63,64,0
63,69,1
65,62,0
63,69,1
74,58,1
64,64,1
64,61,1
69,57,1
62,56,1
69,58,0
58,48,0
64,50,0
61,52,1
57,45,1
56,31,0
58,28,0
48,32,0
50,33,0
52,32,0
45,31,0
31,36,0
28,38,0
32,44,0
33,38,0
32,44,0
31,44,0
36,49,0
38,56,0
44,60,1
38,64,1
44,69,0
44,74,0
49,74,0
56,80,0
60,80,0
64,77,1
69,89,1
74,100,1
74,88,1
80,121,1
80,129,1
77,121,1
89,135,1
100,140,1
88,149,1
121,161,1
129,129,1
121,139,1
135,125,1
140,136,1
149,131,1
161,146,1
129,179,1
139,173,1
125,168,1
136,156,1
131,169,1
146,191,1
179,223,1
173,226,1
168,217,1
156,258,1
169,240,1
191,245,1
223,263,1
226,266,1
217,251,1
258,282,1
240,309,1
245,291,1
263,314,1
266,307,1
251,383,1
282,388,1
309,374,1
291,429,1
314,405,1
307,391,1
383,364,1
388,377,1
374,396,1
429,363,1
405,387,1
391,377,1
364,378,1
377,380,1
396,381,1
363,376,1
387,413,1
377,412,1
378,434,1
380,407,1
381,447,1
376,497,1
413,504,1
412,508,1
434,502,1
407,508,1
447,492,1
497,533,1
504,544,1
508,607,1
502,569,1
119,151,1
137,148,1
145,141,0
128,151,1
140,133,1
139,129,0
151,148,1
148,115,0
141,144,0
151,142,0
133,135,1
129,126,0
148,125,1
115,128,1
144,139,0
142,144,1
135,137,1
126,142,0
125,150,0
128,143,1
139,13,0
144,13,0
137,17,0
142,24,0
150,18,0
143,23,0
13,178,0
13,13,0
17,21,0
24,11,0
18,17,0
23,15,0
178,18,0
13,11,0
21,15,1
11,20,1
17,9,0
15,11,0
18,4,0
11,0,0
15,0,0
20,0,0
9,0,0
11,0,0
4,0,0
0,0,0
0,3,0
0,2,0
0,0,0
0,0,0
0,0,0
0,0,0
3,26,0
2,3,0
0,8,0
0,15,0
0,18,0
0,26,0
26,32,0
3,37,0
8,22,0
15,16,0
18,29,0
26,18,0
32,24,0
37,22,0
22,22,0
16,33,0
29,41,0
18,35,0
24,31,0
22,41,1
22,41,0
33,40,1
41,45,1
35,54,0
31,52,1
41,43,0
41,32,1
40,62,1
45,55,0
54,62,0
52,61,1
43,81,0
32,82,1
62,72,1
55,100,1
62,115,0
61,115,0
81,111,1
82,144,0
72,149,1
100,166,1
115,171,1
115,183,1
111,213,1
144,233,1
149,237,1
166,276,1
171,288,1
183,260,1
213,291,1
233,292,1
237,294,1
276,296,1
288,288,1
260,289,1
291,315,1
292,311,1
294,319,1
296,338,1
288,320,1
289,317,1
315,322,1
311,330,1
319,338,1
338,366,1
320,394,1
317,443,1
322,526,1
330,547,1
338,510,1
366,503,1
394,511,1
443,510,1
526,513,1
547,512,1
510,411,1
503,417,1
511,391,1
510,428,1
513,441,1
512,428,1
411,431,1
417,448,1
391,437,1
428,449,1
441,454,1
